2,4,5,LLE1,LLE2,LLE3,LLE4,LLE5,LLE6,LTSA1,LTSA2,LTSA3,LTSA4,LTSA5,LTSA6,Mod_LLE1,Mod_LLE2,Mod_LLE3,Mod_LLE4,Mod_LLE5,Mod_LLE6,Isomap1,Isomap2,Isomap3,Isomap4,Isomap5,Isomap6,MDS1,MDS2,MDS3,MDS4,MDS5,MDS6,SE1,SE2,SE3,SE4,SE5,SE6,tSNE1,tSNE2,tSNE3,tSNE4,tSNE5,tSNE6,blosum62_val1,blosum62_val2,blosum62_val3,blosum62_val4,blosum62_val5,blosum62_val6,tip_pos,protrusion,length,total_charge,nr_charged,Happiness_mean,Nr_sad,identity,similarity,Hydropathy,Hydropathy_diff,Access,Relacc,Scacc,Screlacc,local_CA,simlength,local_CA_nom
0.0,0.0,0.0,0.3369233618889471,-0.06121858430925042,-0.5315830108700259,0.3480655321672871,0.44112066273989786,-0.5333079616169211,-0.3273614657280561,0.31212482137643804,0.43244821927387456,-0.24563742320827706,-0.6021902690285664,0.4306161173143204,-0.2710817021540108,-0.01195633605325197,0.5594338050183683,-0.3294526086553581,-0.4751981176449946,0.5282549594892315,0.8917170145938431,-4.239822546883439,-10.504695718912682,9.979151794782867,14.37834517533207,-10.504695718912664,-11.554418526567789,12.452485535939742,0.9164456250093214,1.0852818148587602,-9.118231314444966,6.2184368652049375,-0.2921658507486917,0.2398991065929689,0.34443259490441563,-0.2143078422754696,-0.2921658507486917,0.3571797371257837,1745.6195068359375,-1736.5675048828125,-399.04278564453125,2868.70361328125,750.2904663085938,-399.04278564453125,0.3681520634347647,5.8401314610518185,12.24089561028366,-1.7663178449454184,-4.210524628029635,12.240895610283658,98,5.281715,14,-1,3,0.8490000000000001,0,0.429,0.298,-0.34,0.52,902.135,554.659,683.954,460.585,2.675,0.021286000000000003,>2<4
1.0,0.0,0.0,-0.2895328048910819,0.5782128376871316,-0.2878059461641439,-0.28868013209092536,0.5764859789601935,-0.2886799334497159,-0.1919287021683097,0.5414180319171049,-0.19192870216830984,0.5440615592738092,0.5414180319171052,-0.20989710745635606,0.2891381619420023,-0.5775187570451257,0.2888013821896909,0.2883730144696249,-0.5771815156510397,0.2883877125184912,-1.7249570661772502,-11.358499288510947,-1.72495706617724,13.438124980704096,-11.358499288510945,12.728787728672295,9.485819633178744,-10.636747861364857,0.0862582486551755,-7.5481456252590755,0.21152556719916552,8.401290037590844,-0.1686096509102774,-0.2502020941773709,-0.036958632009670506,0.4756953327592945,-0.27954071629012883,0.4756953327592942,171.14512634277344,-106.77951049804688,94.56377410888672,-183.38204956054688,-38.99073028564453,26.76404190063477,7.658278728767264,12.388000061942511,7.658278728767264,-1.5258025480342567,12.388000061942511,-0.841365190463307,98,7.180239,14,0,4,0.846,1,0.429,0.32,-3.6,0.0,604.231,386.385,446.39300000000003,346.17900000000014,2.247,0.022857,>2<4
1.0,0.875,0.2857142857142857,-0.30926271104253805,0.4797447376318951,0.2421230639409435,-0.35683425070270514,-0.5211865999341088,0.4654157601065259,-0.16017768550500142,0.4394896893827426,0.292757667949515,-0.43650662479532615,-0.565656089294711,0.4300930422628216,-0.20352638071994275,0.4482550782165836,0.27726297624246393,-0.3568301543350326,-0.6021010751953751,0.43693955579126303,-2.4802012622076908,13.186106234303384,7.7644144802409185,-12.989638057492517,-11.513415695042978,6.03273430019889,6.461346760330871,-7.0879664534665565,-10.217811291426244,2.7042133673831086,-1.3047714402428905,9.444989057421717,0.23989910659296834,-0.2921658507486924,-0.21430784227547034,0.3444325949044152,0.3571797371257829,-0.29216585074869234,271.2911376953125,215.4714508056641,227.6539001464844,248.5557861328125,259.4202880859375,238.3258819580078,2.7995616811668604,11.234213345515013,8.664711893637115,3.610036409715982,-0.16581016076655408,11.234213345515013,98,6.8052509999999975,9,0,2,0.882,0,0.556,0.521,0.1,0.0,196.417,125.223,161.556,123.87799999999999,1.426,0.057888999999999996,>0<2
1.0,0.0,0.0,-0.2886761317649416,0.5783565353112026,-0.2886767030767311,-0.28867289134732044,-0.2886736416252933,0.5763428324745351,-0.4487963105645949,0.7354548273430443,-0.4487963105645949,-0.22795993033436826,0.06560648098304289,0.0,-0.35882238826953405,0.5727598922259103,-0.34120002376993475,-0.2407300433194867,-0.2040210674635846,0.5720136305960943,2.812959986630051e-15,-13.527749258468676,-6.371945128106012e-15,1.592986282026503e-15,-9.69066654899456e-15,13.527749258468688,-8.84878800366233,-5.300569356827623,-3.782559952472108,1.5077731661461196,12.149235699630456,4.2749084471854895,-0.2261179884602501,0.4806162193652533,-0.24204961406174225,-0.04524875930304467,-0.22611798846025002,0.4806162193652535,-281.21218872070307,151.1159210205078,618.7278442382812,-529.3217163085939,-61.72675704956055,370.6053466796875,9.651255621802317,2.031637760547764,9.651255621802317,6.134983380115958,9.887105221809911,2.0316377605477642,101,4.839241,19,0,2,0.919,1,0.526,0.409,-1.9,0.0,666.0939999999998,474.23699999999997,469.54400000000004,377.144,3.571,0.021526,>2<4
0.0,0.0,0.0,-0.4940734082022733,0.5069291338375316,0.3780187451702697,-0.577515542128713,0.1436916718481995,0.04294939947499104,0.0,0.0,0.0,0.0,0.0,1.0,0.22955198516750824,-0.17972831093280425,-0.28405892770893115,0.4732911983194405,-0.6588496367168282,0.4197936918716162,-4.739710073059461,2.8532047985593936,-0.9678960656024498,-0.4280466317042872,-11.428395397376654,14.710843369183467,1.5238837531661642,-2.7931464552602443,-8.542657177958317,3.8311429495932416,-7.79528454299664,13.776061473455787,-0.14995256382195568,0.1898922204619612,-0.14995256382195568,0.18989222046196108,-0.5261769608493839,0.6663234619332742,199.04205322265625,-340.8653564453125,373.1986083984375,570.079833984375,30.16009521484375,-143.99276733398438,9.07522652237268,4.999379038320057,6.6781786299710575,8.791316962693738,10.83427953952518,-1.1205254323194642,99,5.498953,8,0,2,0.855,1,0.5,0.5,-1.77,0.0,279.384,144.42,264.389,169.293,0.841,0.0625,>0<2
0.0,0.0,0.0,-0.28866888299996435,-0.28867051083742645,-0.28868006063020835,0.5763966313460824,-0.2886800347638576,0.5783028580740176,2.468002399329262e-05,-0.0011314212137113328,-0.0026682716688708487,0.9982157263643237,-0.0026682716688708947,0.059580563680459324,-0.2725513343289619,-0.2807369877681065,-0.2996926385712876,0.5768969149207192,-0.3013698486280648,0.5774538943789589,1.2435828479177514e-16,6.838038491415684e-16,-2.857979140434033e-15,-15.716233645501704,8.07882005752764e-16,15.716233645501713,-2.52130450097268,10.3659113369306,-10.40562016736212,6.483316749383161,-10.40562016736212,6.483316749383161,0.07899698515661402,-0.17996186742383025,-0.24942786613882825,0.4479469344969737,-0.3119059549838732,0.4479469344969734,-469.0520935058594,-1369.4898681640625,402.714111328125,1471.5609130859375,-2387.759765625,1471.5609130859375,5.198579495251449,5.744345540460095,12.372790704218538,-5.491323631813042,12.372790704218538,-5.491323631813042,101,5.201897,12,-2,4,0.863,0,0.583,0.589,-2.57,0.0,192.53099999999998,121.42200000000001,173.359,145.839,1.662,0.049083,>0<2
0.0,0.0,0.0,0.2712545446734011,-0.6195891860400882,0.3179425400369452,0.2430836300828144,0.3177616862507467,-0.5304532150038359,-0.013138552876064026,0.27882703103007883,-0.02624763755701401,0.05689872563155768,-0.02624763755701399,0.9578452501642062,-0.24951431449562825,0.6485708509079411,-0.3678898694892081,-0.158222236916286,-0.3539944700710796,0.4810500400642758,-5.085772853766952,17.68925315516163,-11.92128933154865,-1.1860470079791914,-11.921289331548648,12.425145369681804,4.011399927855937,16.643067593214887,-10.681243473194783,2.11822636826748,-10.681243473194783,-1.41020694294874,-0.2128771092981488,0.4399798565109424,-0.21287710929814885,0.1460775001814533,-0.2738545117024969,0.43997985651094257,-596.9802856445312,-2478.880126953125,1306.0789794921875,257.9549560546875,1306.0789794921875,-1480.141845703125,10.310518208297278,-5.493440421666047,12.492711057734926,7.537646286033473,12.492711057734926,-4.056376648271316,101,6.4913370000000015,5,-2,2,0.892,0,0.8,0.778,-0.89,0.0,233.667,139.168,166.65400000000002,122.958,0.38799999999999996,0.1556,>0<2
0.625,0.0,0.0,0.2892884969306628,0.4680935121454631,-0.3914146722630967,-0.3341514380770661,-0.4805755049886284,0.4487596062526675,0.1865933007390844,0.2296372502867749,-0.9006943879891048,0.1016151592069447,0.09765041593436016,0.2851982617972069,0.1736536916399354,0.3686233862157727,-0.3725823953031115,-0.3746369388679487,-0.4141477125017948,0.6190899688171494,-1.2493910775378023,-9.226509115480633,11.699474057857561,1.5824424197166214,8.600730754396478,-11.406747038952224,-2.290601409831144,-10.29828181899126,3.132583285570272,9.581897258161199,6.989568567214861,-7.115165882123928,-0.1745168152772034,-0.33873893116456505,0.3599736805107951,0.17451681527720378,0.3387389311645657,-0.3599736805107945,-404.9451599121094,497.0741882324219,745.7750244140625,63.73799514770508,277.0753173828125,-156.25770568847656,8.938240639252033,8.945841143999582,9.639979315589446,4.468853314875409,4.854041063930511,8.306669626972338,99,11.957059,18,1,3,0.8420000000000001,1,0.9440000000000001,0.9309999999999999,1.24,0.0,728.633,527.476,482.61800000000005,372.501,1.901,0.051722000000000004,>0<2
1.0,0.0,0.0,-0.14968719575554446,-0.14917110663504138,-0.4085060777488688,0.5569721935366655,-0.4079899886283657,0.5583821752351475,0.1820815068188565,0.1820815068188564,-0.4121405712534679,0.5733647279367499,-0.4121405712534679,-0.5150008131652772,0.0,0.0,0.0,-0.7071067811865475,0.0,-0.7071067811865475,1.0773118317698613e-15,-9.144591669221217e-16,-3.584150960264153e-14,-15.71623364550169,1.9949316167872933e-15,15.716233645501726,9.572077881833906,9.572077881833902,-10.848273428564024,1.2761955467301187,-4.33333333333333,-5.238744548500566,-0.0369586320096708,-0.16860965091027785,-0.25020209417737066,0.4756953327592945,-0.2795407162901284,0.4756953327592942,2071.27734375,-2510.073486328125,-1392.37939453125,-219.11349487304688,954.0405883789062,-219.11349487304688,7.129773093005736,7.129773093005736,12.380243761465811,-3.411676490341628,12.380243761465811,-3.411676490341628,101,5.038284,10,-1,3,0.82,1,0.6,0.517,-1.15,0.0,369.99800000000016,190.02599999999998,334.9430000000001,204.30900000000003,2.824,0.0517,>2<4
1.0,0.125,0.0,0.2892884969306628,0.4680935121454631,-0.3914146722630967,-0.3341514380770661,-0.4805755049886284,0.4487596062526675,0.1865933007390844,0.2296372502867749,-0.9006943879891048,0.1016151592069447,0.09765041593436016,0.2851982617972069,0.1736536916399354,0.3686233862157727,-0.3725823953031115,-0.3746369388679487,-0.4141477125017948,0.6190899688171494,-1.2493910775378023,-9.226509115480633,11.699474057857561,1.5824424197166214,8.600730754396478,-11.406747038952224,-9.278863871303578,10.29828181899126,1.903358202056372,5.431930725498288,-5.764788146940598,-2.589918728301744,-0.1745168152772035,-0.3387389311645649,0.35997368051079515,0.17451681527720386,0.3387389311645657,-0.3599736805107947,-404.9451599121094,497.0741882324219,745.7750244140625,63.73799514770508,277.0753173828125,-156.25770568847656,8.938240639252033,8.945841143999578,9.63997931558945,4.468853314875413,4.8540410639305165,8.306669626972331,99,12.040030999999999,18,-1,5,0.865,1,0.889,0.7979999999999999,-0.82,0.0,715.334,542.1519999999998,451.94300000000004,375.216,0.488,0.044333,>0<2
1.0,0.625,0.0,0.17799757266178595,0.4017982975697634,0.1825285963651296,-0.5643170086773733,-0.5656412439148455,0.36763378599554025,0.017803119568676078,-0.2964322496453333,-0.13211229426932766,-0.36226000274043657,-0.3622600027404367,0.7949167835916676,0.15397337312584164,0.4128179984211819,0.0819487529191964,-0.4927007339346082,-0.5996660043317894,0.4436266138001782,-2.703873340132215,17.109345417220993,-2.2284704815319585,-6.788870662938852,-13.728427092558892,8.340296159940928,-12.307151100909849,9.446028451992207,1.7325954090425866,-0.7969487161234996,11.222171010289175,-9.296695054290613,0.0900838580899585,0.4795589597336998,0.0214869619413776,-0.2996795627210492,-0.414604522575876,0.4241164319719992,-1727.89453125,-749.12939453125,1696.3812255859375,381.1264343261719,381.1264343261719,-2832.159912109375,6.385703614194767,-0.041789700254903916,9.356316270005507,12.577486429460675,12.577486429460675,-0.2216852651084169,99,7.2014059999999995,13,-2,2,0.919,0,0.5379999999999999,0.35200000000000004,1.38,0.0,300.018,162.485,261.647,175.977,2.988,0.027076999999999997,>2<4
0.875,0.0,0.0,-0.3177340098527717,-0.3113420003672004,-0.2729262103189479,0.4819709246278026,-0.2411569490359912,0.6611882449471103,-0.02188927390598672,-0.009637161563286851,-0.021889273905986648,0.03123457410205665,-0.06769812825660493,0.9966896253618556,-0.4383250839053549,-0.13466823983707754,-0.3554806043001104,0.3645696208331221,-0.14901425093623089,0.7129185581456572,-1.4986307022785492,13.838240450259454,5.93678834406857,-8.979416347046355,4.157308846768992,-13.454290591772113,-3.2436510231197744,-1.2369954669828938,4.8461582000751084,1.954762898948831,10.684219240643026,-13.004493849564302,-0.1473970626488889,-0.4588144217010861,-0.14739706264888885,0.3802484541084272,0.04462330378462205,0.6612658569702249,365.3969421386719,395.8177795410156,338.5314636230469,255.1714782714844,285.5443420410156,312.439453125,9.498063268225104,8.815997624107718,9.498063268225104,9.741621021447882,3.7083853525825816,3.998095171707628,101,4.101678,11,1,5,0.83,1,0.455,0.354,-2.9,0.0,558.054,299.498,461.639,291.56,2.545,0.032182,>2<4
0.875,0.0,0.0,0.1576396363660387,0.15026183107684282,0.4052242877759429,-0.5624206376925658,0.4045908826117247,-0.5552960001379901,-0.1923161843637949,-0.29329525437531423,0.21419722746147585,-0.8720535611994652,0.21419722746147551,0.15733423304428984,-0.2297751157064197,-0.20723141350354185,-0.3491542230273177,0.5913240469713706,-0.3573920840412529,0.552228789307173,-2.5719885268731417,-2.368873826821812,-11.335034892068146,14.524112004902921,-11.335034892068146,13.086820132928318,7.2348643615421215,3.6299628668425514,10.867342526613527,-3.458347234621789,-10.867342526613527,-7.406479993762884,-0.09586760229195576,0.01102886097747335,-0.2589494937903226,0.4787537557076581,-0.3215472616655949,0.4514060522224214,-2421.392333984375,2184.016845703125,-118.93473815917969,-1298.1646728515625,-118.93473815917969,1060.6776123046877,6.649462126051568,7.4981769862223295,12.604793266384704,-1.6361225285945369,12.604793266384704,-1.677827573203284,97,5.192214,6,-1,3,0.835,0,0.5,0.361,-0.08,0.52,237.60299999999998,151.15200000000004,137.72299999999998,110.42200000000001,1.8769999999999998,0.060167,>0<2
0.125,0.0,0.0,-0.3419043142385,-0.3705052800046255,0.15856317718676305,0.5284533900232911,-0.4569307897230559,0.4823238167561198,-0.262800709397284,-0.3632083025011192,0.3130000121226213,0.4660857385859239,-0.5623852325466525,0.4093084937379625,-0.26952538749784155,-0.3527638829399761,0.08852566336119327,0.5103244326861219,-0.5051803989090422,0.5286195732995501,2.5599988132953837,13.132181226975625,-2.3016133816846334,-14.215764843239615,14.542018831443784,-13.716820646790547,-3.6684599277507774,-8.386481433107718,12.533768852947762,8.182083366729891,-13.950764315819043,5.289853456999887,0.15649139126571693,0.15649139126571687,0.3770638024610515,0.3770638024610515,0.15649139126571684,0.3770638024610517,195.34124755859366,13.743303298950195,-549.2308959960939,-343.9500427246094,-162.35501098632812,400.6351623535156,1.6272247089307448,3.3499881505725533,7.678936268532784,12.852615510235813,-1.4705382669986815,11.334834332503984,99,5.631398,8,-1,1,0.934,0,0.5,0.40399999999999997,1.99,0.0,102.57600000000001,57.99800000000001,58.346000000000004,34.878,2.042,0.0505,>2<4
0.75,0.0,0.0,0.1524350000296665,-0.5704582043883824,0.3763482391186238,0.2637372989758531,-0.5668215835184967,0.34475924978273603,0.0,0.0,0.0,0.0,0.0,1.0,0.3531145745621179,-0.613347345209885,0.3982444098215079,0.19408149828309285,-0.5179740949699366,0.1858809575130927,3.4158784319971485,-9.683525535807014,-1.1120863395188172,-1.3646567984495788,-6.8289405855188665,15.57333082729715,-11.600865429876366,5.076404339804872,11.033445450727005,2.901060513183001,1.6283775288753422,-9.038422402713852,-0.3605810607311162,0.3092167514346323,-0.2473292386859869,-0.04268498554354853,0.4772271926620258,-0.3605810607311173,110.8331298828125,331.3614501953125,-103.02193450927734,580.6499633789062,-572.8589477539062,-323.55450439453125,9.248590250631269,12.226364817312698,9.589015264533328,6.2323010358249125,12.226364817312698,-1.3464369397795624,101,5.840339,5,-2,2,0.8420000000000001,0,0.6,0.483,-1.52,0.0,173.035,141.035,109.274,100.434,2.141,0.0966,>2<4
0.875,0.0,0.0,-0.15168577411204556,0.39049821007707697,-0.5104176400417411,0.3902291696711902,-0.5091240430829707,0.3905000774461269,0.21969648269946848,-0.4175916463620036,0.5447794993335734,-0.09694577597063064,0.5447794993335724,-0.417591646362004,-0.13261268437221366,0.4089279267229259,-0.4902793735116048,0.4089279267229261,-0.4902793735116048,0.4089279267229258,-2.2727852038795735,14.102898474054284,6.589341669201218,-12.504398304288573,6.589341669201218,-12.504398304288564,12.191450156084187,-9.134312369480972,7.605743476179365,-9.134312369480972,7.605743476179367,-9.134312369480972,0.4081806865502996,-0.0074292525864141454,0.4081806865502996,-0.007429252586414155,0.4081806865502996,-0.007429252586414077,17.6038761138916,-2859.42431640625,-1809.285888671875,1119.2320556640623,-880.992919921875,1119.2320556640623,-0.4232917001526907,12.048165882034855,-5.781551422625034,12.048165882034855,-5.781551422625033,12.048165882034855,101,5.696903,11,-2,2,0.905,0,0.909,0.9129999999999999,-0.67,0.0,461.68300000000005,280.733,380.347,233.50400000000002,1.483,0.083,>0<2
0.0,0.0,0.0,-0.014744300397169143,-0.36706782281191375,-0.15734194819396458,0.5297954070541611,-0.5242631811318564,0.5336218454807388,-0.1930072110733592,-0.2433302316487525,-0.323220303162138,0.2475844996573743,-0.2947904931352668,0.8067637393622111,-0.2369968631320983,-0.23404921481068802,-0.3609534434460806,0.5681732520371947,-0.31593899998802816,0.5797652693396752,0.8905007070078146,10.468790815968596,1.2549088554637309,-13.069269215762999,14.166205663495354,-13.711136826172496,-3.556898706684504,-11.46821705355212,-7.641625130177273,3.008549463109049,12.244360186025652,7.413831241279197,0.021287606880360646,-0.20866861313934512,-0.20866861313934515,0.4608956608531073,-0.3059376753215127,0.4608956608531077,-122.10525512695312,-847.8177490234375,208.2109375,-462.7347717285156,933.8595581054688,548.8309936523439,7.424274636722928,10.358515414305156,8.858893276522187,-2.0021390574070894,12.028604028472225,-1.3690798090140637,98,5.318537,12,-1,3,0.81,1,0.41700000000000004,0.385,0.42,0.0,470.60699999999997,266.254,401.68300000000005,279.244,2.005,0.032083,>2<4
0.875,0.0,0.0,-0.28867375193368244,-0.28867560078616816,-0.28867451449217657,0.5763966264431035,-0.28867562213233794,0.5783028629961109,0.0019070473592181184,0.001907047359218355,0.0019070473592184246,0.9999909078845908,0.0019070473592187145,0.0019070473591975086,-0.285162225032224,-0.2885019573202898,-0.2894622310605564,0.5770589511139526,-0.2915617205508041,0.5776291828458788,-8.124747888515407e-17,2.0254588112342723e-16,-5.320819638365347e-16,-15.716233645501704,3.1166504866612376e-17,15.716233645501713,-11.162176597416869,-1.7143028190032654,10.349723059125763,-6.166206143734881,9.104943144220108,-0.4119806431908586,0.011706880652720884,-0.22072076894477494,-0.2207207689447748,0.4651499376406341,-0.3269666101561885,0.4651499376406338,466.3358459472656,-1964.0975341796875,2535.73828125,-656.7928466796875,1438.8934326171875,-656.7928466796875,6.1600941750530485,9.33870531881928,6.504136761881055,-5.027274322306375,11.160223967785788,-5.0272743223063765,101,5.418213,15,-1,1,0.8490000000000001,1,0.867,0.8809999999999999,2.34,0.0,705.86,412.53,609.247,455.37,0.19699999999999998,0.058733000000000014,>0<2
1.0,0.625,0.0,-0.15263478003556816,0.29949836479904995,0.760184600896869,-0.3282172410148964,-0.4195568136145162,-0.15927413103093804,0.0,0.0,0.0,0.0,0.0,1.0,-0.4710424199056102,0.1306185332674578,0.5248437500470049,-0.6214661486030955,0.2625229942588678,0.1745232909353792,-0.009562398810338043,-0.4642181335592066,-6.171255527022005,-0.1721207817081436,-8.978976915747275,15.796133756846965,-1.7737607198003251,0.4182521352873213,-6.756707134833034,-10.525425258377288,11.173665633685317,7.463975344038018,0.17973739623899615,-0.17973739623899615,-0.5078914840634701,0.5078914840634706,8.881784197001252e-16,-2.4980018054066022e-15,-415.7314758300781,86.8853988647461,-154.50193786621094,-277.31890869140625,-35.663902282714844,225.44989013671875,5.57393494968438,6.4929609000061,10.640526212849997,7.320760695087353,10.920035800721593,1.9043404154248795,101,5.986148,7,1,1,0.9259999999999999,0,0.7140000000000001,0.7559999999999999,-0.67,0.0,304.2390000000001,173.623,233.989,127.809,1.459,0.10800000000000001,>0<2
0.875,0.0,0.0,-0.16156283429104984,-0.3099428259694398,0.5290795918403305,-0.3238231497727411,-0.3452068268771225,0.6114560450700268,-0.14883660841813248,-0.2268624914577776,-0.16806533324101175,-0.17791037870174414,-0.189651353226664,0.9113261650453376,-0.25465889531832336,-0.3572311947033208,0.5222650183752768,-0.2375134175992884,-0.2973274639979625,0.6244659532435757,0.7182684701167933,4.962703733801368,-11.74043207282084,5.1562164263583865,14.229409029955347,-13.326165587411053,-1.5247264867781567,12.232929411980589,6.393548678384075,-6.7706044732038535,2.0293178744617144,-12.360465004844365,-0.03670668521644098,-0.1802491219293303,0.4762370850749558,-0.2417401841219048,-0.27319190291475964,0.4762370850749557,174.2529754638672,-261.10604858398443,395.28167724609375,-510.95843505859375,645.1512451171875,-40.08164596557617,7.886167314685153,8.599519055076719,-0.1811732257151117,10.00687678613681,10.775887621218684,0.17237179558672833,101,4.918174,12,2,4,0.841,1,0.917,0.9540000000000001,-2.64,0.0,543.504,301.845,447.042,292.9,0.257,0.0795,>0<2
1.0,0.0,0.0,-0.2785087602723009,-0.3198278420973832,0.4977736920994406,0.5164862676537705,0.12302940052422626,-0.5389527579077185,0.0,0.0,0.0,0.0,1.0,0.0,0.2110700467793356,0.2403495698835444,-0.5681146002975769,-0.5692955182908022,0.2548520463863713,0.4311384555392558,-0.6072455576692488,-5.309695566549538,-2.1304283122579872,7.370050378611183,11.751466269401085,-11.074147211535491,8.73859484499071,-1.9980874539810112,0.3740705315063787,-8.343641236384949,7.5808448201444625,-6.3517815062755885,-0.14109202554433906,-0.3084470140748545,0.30844701407485403,0.3084470140748541,0.4232760766330171,-0.3084470140748543,123.82059478759766,-576.2530517578125,-95.160888671875,349.6382751464844,604.9140014648438,-320.9783935546875,5.5933279593543315,5.22750206049798,9.591560202484974,9.591560202484974,9.062953068545267,3.3102845656114845,99,6.761610000000001,24,3,5,0.778,3,0.958,0.9309999999999999,-2.42,0.0,1405.5,846.127,1054.84,732.428,0.506,0.038792,>0<2
0.875,0.0,0.0,0.4151414077770324,0.2364759984279843,-0.5523001029971257,0.4129951264434032,-0.5433010586694352,0.030988629018141683,0.0,0.0,0.0,0.0,0.0,1.0,-0.4877934669048142,-0.2198526720375037,0.4007755947888694,-0.4873944498608242,0.4048612986986124,0.38940369531569335,-0.11575816165776373,-10.85178332274468,4.695697077156855,-0.11575816165776096,-10.525597157920203,16.913199726823553,8.929456313567341,7.83027540161067,-3.211467720525828,-8.929456313567359,-7.709118183188808,3.0903105021039616,-0.16821352561825567,-0.25894574656226504,0.44950824228562747,-0.009578130045045643,0.6407389082707808,-0.258945746562265,418.9357604980469,-209.8364715576172,1.889928102493286,207.2069091796875,-449.1759338378906,658.2929077148438,9.177181621691057,8.608783164032634,9.287172858735607,9.177181621691057,9.866699530050447,0.4053704107907257,101,4.956595,14,3,5,0.7490000000000001,2,0.28600000000000003,0.040999999999999995,-2.26,0.0,355.985,202.053,324.903,236.949,4.207,0.0029289999999999997,>4<50
0.75,0.375,0.0,0.4152349099028875,-0.5598305829179555,0.1659620572148966,0.10020000768532712,-0.5451369139186838,0.4235705220335293,0.0,0.0,0.0,0.0,0.0,1.0,0.3576352810949326,-0.5085899975848457,0.18535950984598773,-0.07778239006405963,-0.513140222937069,0.5565178196450389,3.4505104634370425,-9.15696159492435,-0.04242181026530745,-2.5491576006545045,-8.0817574777316,16.37978802013871,-5.562658283187169,8.985700064442629,-1.234604749603964,6.6657151484050585,6.157272939696427,-15.011425119752984,0.3084470140748543,-0.3084470140748543,0.3084470140748544,-0.141092025544339,-0.3084470140748541,0.4232760766330175,-517.1367797851561,1390.408203125,339.79937744140625,-2402.536865234375,1390.408203125,-1402.2288818359375,6.60166411085174,12.456782092159633,9.096069427031852,10.620748960660505,12.456782092159633,-1.2259051587681205,98,5.405201,7,-2,2,0.8170000000000001,0,0.7140000000000001,0.75,-1.9,0.0,85.84,53.994,63.815,41.635,0.39799999999999996,0.107143,>0<2
1.0,0.0,0.0,-0.14231789656973454,-0.4123215669182933,-0.14309814592458558,0.5477669180615389,-0.4138731521273346,0.5638438434784079,-1.363836288872944e-16,-1.5261835461108152e-16,-1.2877358471646203e-16,-0.8320502943378442,-1.7745599518883475e-16,0.5547001962252286,-0.2289470274354011,-0.33154832727378003,-0.2385660307349636,0.5656527356858816,-0.348882615449972,0.5822912652081272,-0.6494892953606853,-13.006083959819966,-0.6494892953606879,13.418101969082404,-13.19088498479228,14.077845566251204,-9.454536185378323,7.887056544279147,9.45453618537832,-8.371207537229646,-2.0756557761631687,2.5598067691136697,-0.22611798846024994,-0.24204961406174186,-0.045248759303044485,0.4806162193652535,-0.2261179884602495,0.4806162193652536,-62.81786346435547,28.09848976135254,-97.37923431396484,-32.20740509033203,-2.5188672542572017,62.64984130859375,9.230316608080944,9.97331119538756,9.230316608080944,1.7897492347423614,9.72755217534853,1.5492623839572668,99,6.971922,9,0,2,0.774,2,0.556,0.396,-0.77,0.0,450.211,257.908,388.337,278.193,2.126,0.044000000000000004,>2<4
0.0,0.0,0.0,-0.21793130689731835,-0.3515417637306488,-0.2434294860041185,0.5854745683132414,-0.3340717827998217,0.5614997711186661,-2.1777482429112703e-16,-3.1048903601356524e-16,-2.0939240082211864e-16,-0.4431508217195833,0.32343470607355795,0.8360665883267727,-0.348299266758524,-0.3180934043186173,-0.18145651800175785,0.5861205450501837,-0.2973818128757674,0.5591104569044855,-1.330497094077186,24.735769721596174,-1.330497094077184,-17.211330303842413,11.531435686011864,-16.39488091561126,-7.529718546442673,-7.529718546442673,2.2909739979421317,-2.7940322023599125,2.149566968255222,13.4129283290479,-0.22611798846025005,-0.24204961406174202,-0.045248759303044735,0.4806162193652535,-0.22611798846024955,0.4806162193652535,-138.66255187988278,-51.22821044921875,-171.94113159179688,-80.65397644042969,-17.958099365234375,-109.2126007080078,10.503045348542557,10.503045348542557,10.503045348542557,0.9082727339000736,8.232536498792884,1.4021723213829478,101,5.581473,13,0,6,0.703,2,0.462,0.278,-3.71,0.71,505.094,276.16200000000003,457.162,310.785,3.127,0.021384999999999998,>2<4
0.125,0.0,0.0,0.17964738974638111,-0.5145159000368335,0.46379808168647796,-0.07772809473846609,-0.5157737134277324,0.464572236811282,0.38155805540050025,-0.3068283428431288,0.5536712862966527,0.2302659329481611,-0.306828342843129,0.5536712862966529,0.182370603428458,-0.5503636166331969,0.4460824805988115,0.008423148605109232,-0.5233803061492599,0.4368676901500746,2.0708502766932395,-8.944353930702528,9.960299961537237,-4.102742338362655,-8.944353930702533,9.960299961537237,-5.5429271351173615,-11.180312381062748,11.40654020786313,6.066390544364149,0.2272846870083134,-0.9769759230554844,-0.17451681527720347,0.3387389311645653,-0.33873893116456505,0.17451681527720386,0.359973680510795,-0.359973680510795,3555.029296875,-2773.012451171875,1267.925537109375,-720.6210327148438,-2773.012451171875,1267.925537109375,1.4766074975143746,12.505934695509145,-5.303976266885021,7.973047646544428,12.505934695509145,-5.3039762668850186,98,5.768877,22,1,5,0.82,1,0.364,0.302,-0.68,0.01,1065.029,615.462,1033.29,765.321,5.23,0.013727000000000001,>4<50
