Access,Relacc,Scacc,Screlacc,Access_avg,Relacc_avg,Scacc_avg,Screlacc_avg,ID
436.04200000000003,265.504,351.255,249.17700000000002,43.604200000000006,26.550400000000003,35.1255,24.917700000000004,5I18_1
501.582,243.86599999999999,460.869,269.284,55.73133333333333,27.09622222222222,51.20766666666667,29.920444444444442,6CDM_1
1021.3999999999999,523.176,924.9949999999999,575.828,53.7578947368421,27.535578947368425,48.683947368421045,30.306736842105263,5C8J_1
297.148,188.875,254.295,202.507,24.762333333333334,15.739583333333334,21.19125,16.875583333333335,6ID4_1
1102.7959999999998,599.9499999999998,963.9459999999999,644.7420000000002,73.51973333333332,39.996666666666655,64.26306666666666,42.98280000000001,4Q2Z_1
575.074,286.78299999999996,490.1969999999999,273.005,52.27945454545454,26.071181818181813,44.563363636363626,24.81863636363636,4M61_1
180.449,116.69800000000001,144.36599999999999,95.543,45.11225,29.174500000000002,36.091499999999996,23.88575,4TRP_1
246.21800000000002,110.47299999999998,226.86599999999999,117.56900000000002,30.777250000000002,13.809124999999998,28.358249999999998,14.696125000000002,2R0L_1
216.42399999999998,117.94800000000001,190.812,128.87099999999998,21.6424,11.7948,19.081200000000003,12.887099999999998,5J3H_1
168.44700000000003,109.00000000000001,168.44700000000003,133.16,15.31336363636364,9.90909090909091,15.31336363636364,12.105454545454545,4R4N_1
160.16,94.91000000000001,137.851,93.17699999999999,16.016,9.491000000000001,13.7851,9.317699999999999,4RAU_1
757.541,500.40099999999995,543.937,428.388,50.50273333333334,33.36006666666666,36.26246666666667,28.559199999999997,6DW2_1
641.7869999999999,412.772,421.84700000000004,271.80899999999997,33.778263157894735,21.724842105263157,22.202473684210528,14.305736842105262,3MLY_1
358.639,181.7,295.717,179.29700000000003,44.829875,22.7125,36.964625,22.412125000000003,4M6M_1
674.091,371.11799999999994,542.8119999999999,328.56700000000006,61.281,33.73799999999999,49.34654545454544,29.86972727272728,1OCW_1
777.4130000000001,424.36,633.041,357.98400000000004,55.529500000000006,30.31142857142857,45.21721428571429,25.570285714285717,1UWX_1
600.9300000000001,415.742,414.86699999999996,324.393,46.22538461538462,31.980153846153847,31.91284615384615,24.95330769230769,1RZG_1
382.563,267.614,274.774,205.85999999999999,38.256299999999996,26.7614,27.4774,20.586,3EOT_1
127.399,68.452,112.338,73.09,14.155444444444445,7.605777777777778,12.482,8.121111111111112,5TZU_1
223.97699999999998,131.27,169.761,123.688,44.795399999999994,26.254,33.9522,24.7376,1J1O_1
251.397,179.89600000000002,189.482,167.123,41.899499999999996,29.98266666666667,31.580333333333332,27.85383333333333,6GHG_1
400.828,213.526,337.596,212.49599999999998,50.1035,26.69075,42.1995,26.561999999999998,3O6K_1
304.94599999999997,178.278,271.661,196.739,33.882888888888886,19.808666666666667,30.184555555555555,21.85988888888889,1PKQ_1
209.004,93.642,203.809,108.19,20.900399999999998,9.3642,20.3809,10.818999999999999,4XTR_1
858.2750000000001,500.49299999999994,725.969,499.25699999999995,57.21833333333334,33.3662,48.397933333333334,33.2838,6DEZ_2
526.26,293.836,419.3740000000001,281.611,26.313,14.6918,20.968700000000005,14.080549999999999,5T6L_1
287.68100000000004,165.662,224.32099999999997,146.75199999999998,22.129307692307695,12.74323076923077,17.255461538461535,11.288615384615383,1DVF_1
331.56899999999996,225.39300000000003,238.176,186.585,36.840999999999994,25.04366666666667,26.464,20.73166666666667,6BJZ_1
223.003,125.002,198.001,132.18900000000002,22.3003,12.5002,19.8001,13.218900000000001,3OPZ_1
455.37,346.084,297.527,237.02,41.39727272727273,31.46218181818182,27.04790909090909,21.547272727272727,3IY0_1
293.294,158.428,259.86400000000003,175.05799999999996,32.58822222222222,17.60311111111111,28.873777777777782,19.450888888888883,1FSK_1
390.197,209.942,345.717,235.66199999999998,55.74242857142857,29.991714285714288,49.38814285714285,33.666,3FO9_1
243.572,128.35700000000003,220.318,140.469,27.063555555555556,14.261888888888892,24.47977777777778,15.607666666666667,4P3C_1
82.049,52.217,61.42400000000001,49.563,10.256125,6.527125,7.678000000000001,6.195375,6R2S_1
167.00400000000002,87.0,141.113,87.619,16.700400000000002,8.7,14.1113,8.7619,3MXW_1
280.17400000000004,150.859,242.45799999999997,152.919,25.47036363636364,13.714454545454545,22.04163636363636,13.901727272727273,5TZ2_1
403.90799999999996,253.889,293.43899999999996,198.89499999999998,36.71890909090909,23.080818181818184,26.676272727272725,18.081363636363633,1A6V_1
324.6039999999999,235.67199999999997,281.126,265.675,24.969538461538455,18.128615384615383,21.62507692307692,20.43653846153846,4J8R_1
484.777,277.98500000000007,414.694,297.767,48.4777,27.798500000000008,41.4694,29.776699999999998,3O2V_1
767.2659999999997,387.01200000000006,682.2219999999999,409.81699999999995,38.36329999999999,19.350600000000004,34.11109999999999,20.49085,5WOB_6
620.3670000000001,396.946,441.11499999999995,269.908,47.72053846153847,30.534307692307696,33.93192307692307,20.762153846153847,4ODS_1
40.108,19.413,35.646,20.184,13.369333333333332,6.471,11.882,6.728000000000001,5VZY_1
1076.0140000000001,668.614,803.6770000000001,583.661,53.800700000000006,33.4307,40.18385000000001,29.183049999999998,4IML_1
473.79300000000006,348.56699999999995,281.69800000000004,233.79999999999998,33.842357142857146,24.897642857142852,20.121285714285715,16.7,6II4_1
752.731,616.331,687.702,1008.7239999999999,41.81838888888889,34.240611111111114,38.205666666666666,56.04022222222222,6MEE_1
362.65,185.33100000000002,323.00500000000005,195.86999999999998,51.80714285714286,26.475857142857144,46.143571428571434,27.98142857142857,3HC3_1
127.15900000000002,79.986,100.89699999999999,80.92099999999999,12.715900000000001,7.998600000000001,10.089699999999999,8.092099999999999,5N7W_1
742.771,456.447,522.799,307.789,43.69241176470588,26.849823529411765,30.752882352941175,18.105235294117648,4M8Q_1
,,,,,,,,6E9Q_1
484.38699999999994,274.446,346.777,229.37100000000004,48.4387,27.4446,34.6777,22.937100000000004,5FGB_2
154.49599999999998,95.528,120.881,92.66300000000001,17.16622222222222,10.614222222222223,13.431222222222223,10.29588888888889,5SX5_1
261.64300000000003,126.071,248.139,143.002,37.377571428571436,18.010142857142856,35.44842857142857,20.428857142857144,1FLR_1
297.95799999999997,166.397,227.95899999999997,139.13,29.795799999999996,16.639699999999998,22.795899999999996,13.913,5XS7_1
456.60400000000004,268.84799999999996,349.603,255.63700000000003,25.36688888888889,14.935999999999998,19.42238888888889,14.202055555555557,3GRW_1
387.10900000000004,230.92299999999997,338.57300000000004,243.21299999999997,38.7109,23.092299999999998,33.8573,24.321299999999997,2AJV_1
566.418,340.753,472.0350000000001,355.43899999999996,43.57061538461539,26.211769230769228,36.31038461538462,27.341461538461537,2IQ9_1
514.0110000000001,268.637,310.2109999999999,204.724,57.11233333333334,29.848555555555556,34.46788888888888,22.74711111111111,4PUB_1
261.555,164.977,185.67000000000002,126.60300000000001,37.365,23.568142857142856,26.524285714285718,18.086142857142857,5I1K_1
531.0149999999999,317.109,425.04999999999995,296.736,48.274090909090894,28.828090909090907,38.64090909090908,26.976,6AND_1
245.53799999999998,174.712,177.459,168.32599999999996,18.887538461538462,13.439384615384615,13.650692307692308,12.948153846153843,5VK2_1
303.736,214.32199999999997,223.08499999999998,212.816,50.62266666666667,35.72033333333333,37.18083333333333,35.46933333333333,5ADO_1
514.412,308.955,461.48499999999996,357.00899999999996,51.4412,30.8955,46.1485,35.7009,3QPX_1
304.175,167.295,288.90500000000003,194.97700000000003,27.652272727272727,15.208636363636362,26.26409090909091,17.72518181818182,4JZJ_1
666.04,384.30100000000004,556.355,401.41499999999996,41.6275,24.018812500000003,34.7721875,25.088437499999998,4JKP_1
787.31,559.005,519.872,380.39700000000005,46.31235294117647,32.88264705882353,30.580705882352937,22.376294117647063,5M63_1
317.15700000000004,209.56600000000003,232.02100000000002,165.54600000000002,35.23966666666667,23.285111111111114,25.78011111111111,18.394000000000002,5L7X_1
1542.615,1068.998,0.0,0.0,73.45785714285714,50.90466666666667,0.0,0.0,5Y0A_1
832.7620000000001,484.8,656.825,453.06,52.047625000000004,30.3,41.0515625,28.31625,5GGV_1
548.154,309.21500000000003,450.472,261.02,54.8154,30.9215,45.0472,26.101999999999997,1AY1_1
1072.8660000000002,600.006,887.314,613.2249999999999,44.70275000000001,25.000249999999998,36.97141666666666,25.551041666666663,5U7M_1
661.3909999999998,487.019,409.696,325.728,44.09273333333332,32.467933333333335,27.313066666666668,21.7152,3HZY_1
792.181,500.83399999999995,625.9789999999999,448.491,46.59888235294118,29.460823529411762,36.822294117647054,26.381823529411765,3X3F_1
674.552,464.13399999999996,472.99,384.965,44.97013333333334,30.942266666666665,31.532666666666668,25.66433333333333,3MLT_3
430.95,248.55299999999994,340.68000000000006,228.83799999999997,26.934375,15.534562499999996,21.292500000000004,14.302374999999998,5BK1_2
946.769,578.868,758.896,529.833,49.82994736842105,30.466736842105266,39.9418947368421,27.88594736842105,5AWN_1
1211.2780000000005,791.82,896.085,679.7089999999998,48.45112000000002,31.672800000000002,35.8434,27.188359999999992,6QN8_1
730.1710000000002,427.53600000000006,608.533,414.42599999999993,36.50855000000001,21.376800000000003,30.426650000000002,20.721299999999996,6MAM_1
427.311,284.997,305.928,231.93999999999997,30.522214285714284,20.356928571428572,21.852,16.567142857142855,6BFT_1
84.252,52.533,59.842,39.007999999999996,21.063,13.13325,14.9605,9.751999999999999,4OKV_1
345.259,224.26799999999997,236.249,199.12900000000002,31.38718181818182,20.387999999999998,21.47718181818182,18.102636363636364,3U9P_1
314.156,187.608,245.404,135.389,31.4156,18.7608,24.540399999999998,13.538900000000002,5EOC_2
290.924,174.58700000000002,239.825,178.20499999999998,22.37876923076923,13.429769230769232,18.448076923076922,13.708076923076922,6BLH_1
93.911,53.217,87.411,59.259,9.3911,5.3217,8.7411,5.9259,3R1G_1
437.93000000000006,278.701,326.527,236.691,29.195333333333338,18.580066666666667,21.768466666666665,15.7794,3GI9_1
140.513,72.97299999999998,125.005,80.774,12.773909090909092,6.633909090909089,11.364090909090908,7.343090909090909,1NCB_1
865.1320000000001,547.465,700.999,559.7850000000001,50.89011764705883,32.203823529411764,41.23523529411765,32.928529411764714,6DLA_1
852.492,470.51,762.5400000000001,517.872,44.867999999999995,24.763684210526314,40.13368421052632,27.256421052631577,4LF3_1
529.282,364.93300000000005,357.586,257.868,48.11654545454546,33.17572727272728,32.50781818181818,23.442545454545453,3PHQ_1
670.0110000000001,401.0320000000001,579.2810000000001,440.236,44.66740000000001,26.735466666666674,38.61873333333334,29.349066666666666,5UKQ_1
435.397,274.163,383.27399999999994,304.64700000000005,33.49207692307692,21.08946153846154,29.48261538461538,23.43438461538462,3IFO_1
210.785,145.235,169.01599999999996,139.547,23.420555555555556,16.137222222222224,18.77955555555555,15.505222222222223,4RZC_1
278.386,183.73399999999998,242.773,208.83800000000002,30.931777777777782,20.414888888888886,26.974777777777778,23.204222222222224,4OQT_1
781.889,515.056,590.822,454.4289999999999,48.8680625,32.191,36.926375,28.401812499999995,5JW5_1
141.42700000000002,70.884,129.543,77.614,17.678375000000003,8.8605,16.192875,9.70175,3AB0_1
332.001,245.526,209.779,167.39000000000001,18.444499999999998,13.640333333333334,11.654388888888889,9.299444444444445,5DUP_1
240.60399999999998,156.356,231.33800000000002,194.74800000000002,16.040266666666664,10.423733333333333,15.422533333333336,12.983200000000002,6A67_1
174.19099999999997,105.80300000000001,149.26999999999998,115.213,17.419099999999997,10.580300000000001,14.926999999999998,11.5213,4JLR_1
1443.7150000000004,840.675,1091.911,740.879,60.15479166666668,35.028124999999996,45.49629166666667,30.869958333333333,5CEY_2
272.23199999999997,137.87900000000002,256.09399999999994,161.43900000000002,20.940923076923074,10.606076923076925,19.699538461538456,12.418384615384618,6FAX_1
454.697,287.711,352.919,289.4630000000001,37.891416666666665,23.975916666666667,29.409916666666664,24.121916666666674,5FYK_2
195.715,123.526,148.23699999999997,115.71600000000001,16.309583333333332,10.293833333333334,12.35308333333333,9.643,4XHJ_1
662.2710000000001,374.2,520.501,343.39,55.18925000000001,31.183333333333334,43.37508333333333,28.61583333333333,5YWY_1
476.91600000000005,301.52500000000003,369.57399999999996,252.164,43.356,27.41136363636364,33.59763636363636,22.924,5TDN_1
370.971,248.09799999999998,296.615,254.252,41.219,27.566444444444443,32.95722222222222,28.250222222222224,5CMA_1
123.482,73.588,82.827,49.437,17.640285714285714,10.512571428571428,11.83242857142857,7.062428571428571,6A3W_1
326.471,207.10800000000003,244.51,183.71200000000002,54.411833333333334,34.51800000000001,40.751666666666665,30.61866666666667,2ORB_2
369.65,192.598,344.57000000000005,219.34100000000004,36.964999999999996,19.259800000000002,34.45700000000001,21.934100000000004,5WTT_1
742.5059999999999,379.7219999999999,615.7800000000001,381.586,74.25059999999999,37.972199999999994,61.57800000000001,38.1586,5MYO_1
986.5609999999999,546.949,821.7369999999999,560.891,41.10670833333333,22.789541666666665,34.23904166666666,23.370458333333332,5W6D_1
279.19100000000003,144.74099999999999,269.276,174.572,34.898875000000004,18.092624999999998,33.6595,21.8215,5XCV_2
558.054,299.49800000000005,461.63899999999995,291.56,50.732181818181814,27.227090909090915,41.967181818181814,26.505454545454544,1N4X_1
918.8329999999999,537.6179999999999,702.5820000000001,488.56500000000005,54.04899999999999,31.624588235294112,41.328352941176476,28.739117647058826,5FHB_1
216.748,122.833,174.92000000000002,116.679,19.704363636363635,11.166636363636364,15.901818181818184,10.607181818181818,4HLZ_1
305.47400000000005,158.73,250.24099999999999,155.946,33.94155555555556,17.636666666666667,27.804555555555552,17.327333333333332,2NYY_1
253.70499999999998,212.568,139.721,104.626,36.24357142857143,30.366857142857146,19.96014285714286,14.94657142857143,3NFS_1
220.43700000000004,130.018,200.955,150.73399999999998,24.493000000000006,14.446444444444445,22.328333333333333,16.74822222222222,1YNT_1
832.9340000000001,423.062,677.5149999999999,409.0929999999999,59.49528571428572,30.218714285714288,48.39392857142856,29.220928571428566,2AJ3_1
298.159,203.81600000000003,132.821,105.03500000000001,19.877266666666667,13.587733333333336,8.854733333333334,7.002333333333334,3CSY_1
560.867,361.4690000000001,434.48099999999994,354.332,46.73891666666666,30.122416666666677,36.20674999999999,29.527666666666665,5WTG_1
352.19700000000006,231.82399999999996,276.289,219.171,27.092076923076927,17.83261538461538,21.253,16.85930769230769,5K9O_1
220.423,120.38000000000001,200.289,129.981,31.489,17.197142857142858,28.612714285714283,18.568714285714286,5B6F_1
389.77799999999996,223.289,178.364,119.827,64.963,37.21483333333333,29.727333333333334,19.971166666666665,1A0Q_1
598.121,357.42499999999995,537.8029999999999,389.343,59.8121,35.74249999999999,53.78029999999999,38.9343,1FOR_1
400.52899999999994,231.103,296.541,171.545,40.052899999999994,23.110300000000002,29.6541,17.1545,5GRV_1
260.77899999999994,164.096,193.652,170.51799999999997,18.627071428571423,11.721142857142857,13.832285714285714,12.179857142857141,4DAG_1
661.7830000000001,350.40500000000003,650.0880000000001,471.613,50.906384615384624,26.954230769230772,50.00676923076924,36.277923076923074,4UIN_1
422.75200000000007,216.93799999999996,357.338,225.362,46.97244444444445,24.10422222222222,39.70422222222223,25.040222222222223,1A3R_1
295.19800000000004,175.91099999999997,271.81100000000004,201.18200000000002,36.899750000000004,21.988874999999997,33.976375000000004,25.147750000000002,1KEL_1
308.597,177.95499999999998,250.58200000000002,168.839,25.716416666666664,14.829583333333332,20.881833333333336,14.069916666666666,5LQB_1
521.502,331.86800000000005,388.02699999999993,335.23,32.593875,20.741750000000003,24.251687499999996,20.951875,5IGX_1
886.055,501.674,775.7270000000001,535.0989999999999,49.22527777777778,27.870777777777775,43.09594444444445,29.72772222222222,5DRW_1
983.9969999999998,644.093,680.074,454.331,54.66649999999999,35.78294444444444,37.781888888888886,25.24061111111111,4XCE_1
111.666,72.131,84.946,72.87,22.333199999999998,14.4262,16.9892,14.574000000000002,6MV5_1
329.012,235.211,247.89,237.918,29.91018181818182,21.382818181818184,22.535454545454545,21.62890909090909,2H1P_1
455.71700000000004,291.248,319.242,256.733,37.97641666666667,24.270666666666667,26.6035,21.394416666666668,5ALC_1
156.78500000000003,95.114,118.828,75.29599999999999,17.42055555555556,10.568222222222223,13.203111111111111,8.366222222222222,5E8D_1
204.955,143.75799999999998,135.18,80.775,29.279285714285717,20.53685714285714,19.31142857142857,11.539285714285715,4BKL_1
487.953,278.817,441.8040000000001,308.875,44.35936363636363,25.347,40.16400000000001,28.079545454545453,4R4B_1
1616.0629999999996,1022.8589999999999,1218.649,954.982,64.64251999999999,40.914359999999995,48.74596,38.19928,3Q6G_1
347.5,236.399,276.77,247.538,31.59090909090909,21.49081818181818,25.16090909090909,22.503454545454545,1EJO_1
424.31899999999996,286.413,313.701,226.279,30.3085,20.45807142857143,22.407214285714286,16.162785714285715,3UJI_1
331.873,166.50900000000001,308.746,184.058,66.3746,33.3018,61.749199999999995,36.8116,2RCS_1
698.066,419.6940000000001,552.428,425.621,53.69738461538462,32.28415384615385,42.494461538461536,32.74007692307692,2YK1_1
549.078,400.51200000000006,341.568,195.34600000000003,34.317375,25.032000000000004,21.348,12.209125000000002,3EYF_1
102.576,57.998000000000005,58.346,34.878,12.822,7.249750000000001,7.29325,4.35975,2BDN_1
416.2,236.555,306.06300000000005,220.21300000000002,17.341666666666665,9.856458333333334,12.752625000000002,9.175541666666668,4UT6_1
331.107,199.017,245.346,161.92800000000003,36.78966666666667,22.113,27.260666666666665,17.992000000000004,3I2C_1
204.142,121.96499999999999,162.786,123.613,20.4142,12.196499999999999,16.2786,12.3613,5GS0_3
411.622,272.993,324.06999999999994,225.94299999999998,34.301833333333335,22.749416666666665,27.005833333333328,18.82858333333333,1H0D_1
272.09499999999997,183.21400000000003,256.476,216.743,24.73590909090909,16.655818181818184,23.316,19.70390909090909,5UTZ_1
350.77,246.99800000000002,217.75199999999998,152.608,35.077,24.699800000000003,21.775199999999998,15.2608,4RNR_1
210.5,104.80099999999999,192.127,112.16400000000002,35.083333333333336,17.46683333333333,32.021166666666666,18.694000000000003,6BB4_1
426.486,253.48100000000005,309.053,223.274,30.463285714285714,18.10578571428572,22.075214285714285,15.948142857142857,5Y11_1
417.563,221.90500000000006,405.37800000000004,267.529,37.960272727272724,20.173181818181824,36.85254545454546,24.320818181818183,1FPT_1
427.116,319.199,230.24,186.30300000000003,32.85507692307692,24.55376923076923,17.71076923076923,14.331000000000001,4XAW_1
468.071,264.777,457.16999999999996,349.4670000000001,39.00591666666667,22.06475,38.0975,29.122250000000008,6GV4_1
684.963,465.8560000000001,509.5759999999999,403.806,45.6642,31.057066666666675,33.971733333333326,26.920399999999997,4XML_1
339.78999999999996,217.525,205.825,112.03799999999998,56.63166666666666,36.25416666666667,34.30416666666667,18.673,5IHZ_4
590.252,371.38199999999995,442.053,307.556,49.187666666666665,30.948499999999996,36.83775,25.629666666666665,4D9L_1
205.736,124.385,138.923,103.237,41.1472,24.877000000000002,27.7846,20.647399999999998,2YSS_1
436.249,289.365,327.43399999999997,276.012,22.960473684210527,15.229736842105263,17.23336842105263,14.526947368421053,6EAY_1
318.485,189.42300000000006,279.09,212.006,31.8485,18.942300000000007,27.909,21.2006,5GZO_1
535.337,469.78,0.0,0.0,59.48188888888889,52.19777777777777,0.0,0.0,2RCJ_1
292.072,137.821,270.29900000000004,150.938,36.509,17.227625,33.787375000000004,18.86725,3E8U_1
162.099,95.67699999999999,154.28,115.339,18.011,10.630777777777777,17.142222222222223,12.815444444444445,3V6O_1
338.09600000000006,201.52,287.348,220.29600000000002,28.17466666666667,16.793333333333333,23.945666666666668,18.358,5O4G_1
195.453,105.803,155.714,102.59799999999998,21.717,11.755888888888888,17.301555555555556,11.399777777777777,1JHL_1
457.367,290.87699999999995,321.599,257.765,50.818555555555555,32.31966666666666,35.733222222222224,28.640555555555554,4QHK_3
591.799,350.314,472.76900000000006,337.75899999999996,42.27135714285714,25.022428571428573,33.76921428571429,24.125642857142854,2AI0_2
459.69,234.97399999999996,397.199,245.835,51.07666666666667,26.108222222222217,44.13322222222222,27.315,2GCY_1
603.163,347.99800000000005,514.711,362.949,50.26358333333334,28.99983333333334,42.892583333333334,30.24575,1HEZ_1
281.645,165.48799999999997,224.93599999999998,141.584,20.1175,11.820571428571427,16.066857142857142,10.113142857142858,4HFU_1
390.1250000000001,241.359,329.617,253.29600000000002,24.382812500000007,15.0849375,20.6010625,15.831000000000001,3SO3_1
410.47200000000004,258.45799999999997,337.37200000000007,263.27799999999996,34.206,21.538166666666665,28.114333333333338,21.93983333333333,6ORQ_1
537.301,373.973,436.307,362.25399999999996,24.42277272727273,16.998772727272726,19.832136363636366,16.46609090909091,6BKD_1
162.949,84.283,144.148,93.74199999999999,23.278428571428574,12.040428571428572,20.59257142857143,13.391714285714285,5F3B_1
678.2020000000001,386.16799999999995,560.3060000000002,403.153,28.258416666666673,16.09033333333333,23.34608333333334,16.798041666666666,5LCV_1
230.12900000000002,149.82299999999998,174.913,123.749,20.920818181818184,13.620272727272726,15.901181818181819,11.24990909090909,3L5W_1
386.31600000000003,297.764,243.139,170.236,38.631600000000006,29.776400000000002,24.3139,17.0236,2VL5_1
279.014,184.835,177.20100000000002,114.111,23.251166666666666,15.402916666666668,14.766750000000002,9.50925,3KJ4_1
360.566,205.20400000000004,328.726,237.034,36.056599999999996,20.520400000000002,32.8726,23.7034,1C1E_1
1136.544,721.6860000000001,884.26,620.7559999999997,56.827200000000005,36.084300000000006,44.213,31.037799999999987,4IMK_1
340.137,181.893,273.578,162.924,42.517125,22.736625,34.19725,20.3655,2JIX_1
235.99199999999996,112.024,221.33400000000003,123.12,21.45381818181818,10.184,20.12127272727273,11.192727272727273,3DVN_1
829.8940000000001,482.2749999999999,730.537,527.461,59.27814285714287,34.44821428571428,52.18121428571429,37.675785714285716,5Y9K_1
263.31899999999996,134.992,242.52099999999996,148.00900000000001,29.257666666666662,14.99911111111111,26.946777777777772,16.445444444444448,1ORS_1
189.92600000000002,129.48100000000002,142.559,100.189,18.992600000000003,12.948100000000002,14.2559,10.018899999999999,1MHP_1
550.153,364.3799999999999,527.162,478.38599999999997,34.3845625,22.773749999999993,32.947625,29.899124999999998,4YFL_1
182.303,103.81099999999999,168.784,124.00999999999999,26.043285714285712,14.830142857142857,24.112,17.715714285714284,5F3H_1
